account_id,customer_id,account_type,branch_name,balance,account_status
100628,628,Savings,Nagpur Main,329436,Active
100629,629,Current,Nanded Branch,338623,Active
100630,630,Salary,Aurangabad Main,347810,Active
100631,631,Savings,Latur Branch,356997,Inactive
100632,632,Current,Solapur Main,366184,Active
100633,633,Salary,Mumbai Main,375371,Active
100634,634,Savings,Pune Central,384558,Active
100635,635,Current,Nashik City,393745,Active
100636,636,Salary,Nagpur Main,402932,Active
100637,637,Savings,Nanded Branch,412119,Active
100638,638,Current,Aurangabad Main,421306,Active
100639,639,Salary,Latur Branch,430493,Active
100640,640,Savings,Solapur Main,439680,Active
100641,641,Current,Mumbai Main,448867,Blocked
100642,642,Salary,Pune Central,458054,Active
100643,643,Savings,Nashik City,467241,Active
100644,644,Current,Nagpur Main,476428,Active
100645,645,Salary,Nanded Branch,485615,Active
100646,646,Savings,Aurangabad Main,494802,Inactive
100647,647,Current,Latur Branch,8989,Active
100648,648,Salary,Solapur Main,18176,Active
100649,649,Savings,Mumbai Main,27363,Active
100650,650,Current,Pune Central,36550,Active
100651,651,Salary,Nashik City,45737,Active
100652,652,Savings,Nagpur Main,54924,Active
100653,653,Current,Nanded Branch,64111,Active
100654,654,Salary,Aurangabad Main,73298,Active
100655,655,Savings,Latur Branch,82485,Active
100656,656,Current,Solapur Main,91672,Active
100657,657,Salary,Mumbai Main,100859,Active
100658,658,Savings,Pune Central,110046,Active
100659,659,Current,Nashik City,119233,Active
100660,660,Salary,Nagpur Main,128420,Active
100661,661,Savings,Nanded Branch,137607,Blocked
100662,662,Current,Aurangabad Main,146794,Active
100663,663,Salary,Latur Branch,155981,Active
100664,664,Savings,Solapur Main,165168,Active
100665,665,Current,Mumbai Main,174355,Active
100666,666,Salary,Pune Central,183542,Active
100667,667,Savings,Nashik City,192729,Active
100668,668,Current,Nagpur Main,201916,Active
100669,669,Salary,Nanded Branch,211103,Active
100670,670,Savings,Aurangabad Main,220290,Active
100671,671,Current,Latur Branch,229477,Active
100672,672,Salary,Solapur Main,238664,Active
100673,673,Savings,Mumbai Main,247851,Active
100674,674,Current,Pune Central,257038,Active
100675,675,Salary,Nashik City,266225,Active
100676,676,Savings,Nagpur Main,275412,Inactive
100677,677,Current,Nanded Branch,284599,Active
100678,678,Salary,Aurangabad Main,293786,Active
100679,679,Savings,Latur Branch,302973,Active
100680,680,Current,Solapur Main,312160,Active
100681,681,Salary,Mumbai Main,321347,Blocked
100682,682,Savings,Pune Central,330534,Active
100683,683,Current,Nashik City,339721,Active
100684,684,Salary,Nagpur Main,348908,Active
100685,685,Savings,Nanded Branch,358095,Active
100686,686,Current,Aurangabad Main,367282,Active
100687,687,Salary,Latur Branch,376469,Active
100688,688,Savings,Solapur Main,385656,Active
100689,689,Current,Mumbai Main,394843,Active
100690,690,Salary,Pune Central,404030,Active
100691,691,Savings,Nashik City,413217,Inactive
100692,692,Current,Nagpur Main,422404,Active
100693,693,Salary,Nanded Branch,431591,Active
100694,694,Savings,Aurangabad Main,440778,Active
100695,695,Current,Latur Branch,449965,Active
100696,696,Salary,Solapur Main,459152,Active
100697,697,Savings,Mumbai Main,468339,Active
100698,698,Current,Pune Central,477526,Active
100699,699,Salary,Nashik City,486713,Active
100700,700,Savings,Nagpur Main,495900,Active
100701,701,Current,Nanded Branch,10087,Blocked
100702,702,Salary,Aurangabad Main,19274,Active
100703,703,Savings,Latur Branch,28461,Active
100704,704,Current,Solapur Main,37648,Active
100705,705,Salary,Mumbai Main,46835,Active
100706,706,Savings,Pune Central,56022,Inactive
100707,707,Current,Nashik City,65209,Active
100708,708,Salary,Nagpur Main,74396,Active
100709,709,Savings,Nanded Branch,83583,Active
100710,710,Current,Aurangabad Main,92770,Active
100711,711,Salary,Latur Branch,101957,Active
100712,712,Savings,Solapur Main,111144,Active
100713,713,Current,Mumbai Main,120331,Active
100714,714,Salary,Pune Central,129518,Active
100715,715,Savings,Nashik City,138705,Active
100716,716,Current,Nagpur Main,147892,Active
100717,717,Salary,Nanded Branch,157079,Active
100718,718,Savings,Aurangabad Main,166266,Active
100719,719,Current,Latur Branch,175453,Active
100720,720,Salary,Solapur Main,184640,Active
100721,721,Savings,Mumbai Main,193827,Blocked
100722,722,Current,Pune Central,203014,Active
100723,723,Salary,Nashik City,212201,Active
100724,724,Savings,Nagpur Main,221388,Active
100725,725,Current,Nanded Branch,230575,Active
100726,726,Salary,Aurangabad Main,239762,Active
100727,727,Savings,Latur Branch,248949,Active
100728,728,Current,Solapur Main,258136,Active
100729,729,Salary,Mumbai Main,267323,Active
100730,730,Savings,Pune Central,276510,Active
100731,731,Current,Nashik City,285697,Active
100732,732,Salary,Nagpur Main,294884,Active
100733,733,Savings,Nanded Branch,304071,Active
100734,734,Current,Aurangabad Main,313258,Active
100735,735,Salary,Latur Branch,322445,Active
100736,736,Savings,Solapur Main,331632,Inactive
100737,737,Current,Mumbai Main,340819,Active
100738,738,Salary,Pune Central,350006,Active
100739,739,Savings,Nashik City,359193,Active
100740,740,Current,Nagpur Main,368380,Active
100741,741,Salary,Nanded Branch,377567,Blocked
100742,742,Savings,Aurangabad Main,386754,Active
100743,743,Current,Latur Branch,395941,Active
100744,744,Salary,Solapur Main,405128,Active
100745,745,Savings,Mumbai Main,414315,Active
100746,746,Current,Pune Central,423502,Active
100747,747,Salary,Nashik City,432689,Active
100748,748,Savings,Nagpur Main,441876,Active
100749,749,Current,Nanded Branch,451063,Active
100750,750,Salary,Aurangabad Main,460250,Active
100751,751,Savings,Latur Branch,469437,Inactive
100752,752,Current,Solapur Main,478624,Active
100753,753,Salary,Mumbai Main,487811,Active
100754,754,Savings,Pune Central,496998,Active
100755,755,Current,Nashik City,11185,Active
100756,756,Salary,Nagpur Main,20372,Active
100757,757,Savings,Nanded Branch,29559,Active
100758,758,Current,Aurangabad Main,38746,Active
100759,759,Salary,Latur Branch,47933,Active
100760,760,Savings,Solapur Main,57120,Active
100761,761,Current,Mumbai Main,66307,Blocked
100762,762,Salary,Pune Central,75494,Active
100763,763,Savings,Nashik City,84681,Active
100764,764,Current,Nagpur Main,93868,Active
100765,765,Salary,Nanded Branch,103055,Active
100766,766,Savings,Aurangabad Main,112242,Inactive
100767,767,Current,Latur Branch,121429,Active
100768,768,Salary,Solapur Main,130616,Active
100769,769,Savings,Mumbai Main,139803,Active
100770,770,Current,Pune Central,148990,Active
100771,771,Salary,Nashik City,158177,Active
100772,772,Savings,Nagpur Main,167364,Active
100773,773,Current,Nanded Branch,176551,Active
100774,774,Salary,Aurangabad Main,185738,Active
100775,775,Savings,Latur Branch,194925,Active
100776,776,Current,Solapur Main,204112,Active
100777,777,Salary,Mumbai Main,213299,Active
100778,778,Savings,Pune Central,222486,Active
100779,779,Current,Nashik City,231673,Active
100780,780,Salary,Nagpur Main,240860,Active
100781,781,Savings,Nanded Branch,250047,Blocked
100782,782,Current,Aurangabad Main,259234,Active
100783,783,Salary,Latur Branch,268421,Active
100784,784,Savings,Solapur Main,277608,Active
100785,785,Current,Mumbai Main,286795,Active
100786,786,Salary,Pune Central,295982,Active
100787,787,Savings,Nashik City,305169,Active
100788,788,Current,Nagpur Main,314356,Active
100789,789,Salary,Nanded Branch,323543,Active
100790,790,Savings,Aurangabad Main,332730,Active
100791,791,Current,Latur Branch,341917,Active
100792,792,Salary,Solapur Main,351104,Active
100793,793,Savings,Mumbai Main,360291,Active
100794,794,Current,Pune Central,369478,Active
100795,795,Salary,Nashik City,378665,Active
100796,796,Savings,Nagpur Main,387852,Inactive
100797,797,Current,Nanded Branch,397039,Active
100798,798,Salary,Aurangabad Main,406226,Active
100799,799,Savings,Latur Branch,415413,Active
100800,800,Current,Solapur Main,424600,Active
100801,801,Salary,Mumbai Main,433787,Blocked
100802,802,Savings,Pune Central,442974,Active
100803,803,Current,Nashik City,452161,Active
100804,804,Salary,Nagpur Main,461348,Active
100805,805,Savings,Nanded Branch,470535,Active
100806,806,Current,Aurangabad Main,479722,Active
100807,807,Salary,Latur Branch,488909,Active
100808,808,Savings,Solapur Main,498096,Active
100809,809,Current,Mumbai Main,12283,Active
100810,810,Salary,Pune Central,21470,Active
100811,811,Savings,Nashik City,30657,Inactive
100812,812,Current,Nagpur Main,39844,Active
100813,813,Salary,Nanded Branch,49031,Active
100814,814,Savings,Aurangabad Main,58218,Active
100815,815,Current,Latur Branch,67405,Active
100816,816,Salary,Solapur Main,76592,Active
100817,817,Savings,Mumbai Main,85779,Active
100818,818,Current,Pune Central,94966,Active
100819,819,Salary,Nashik City,104153,Active
100820,820,Savings,Nagpur Main,113340,Active
100821,821,Current,Nanded Branch,122527,Blocked
100822,822,Salary,Aurangabad Main,131714,Active
100823,823,Savings,Latur Branch,140901,Active
100824,824,Current,Solapur Main,150088,Active
100825,825,Salary,Mumbai Main,159275,Active
100826,826,Savings,Pune Central,168462,Inactive
100827,827,Current,Nashik City,177649,Active
100828,828,Salary,Nagpur Main,186836,Active
100829,829,Savings,Nanded Branch,196023,Active
100830,830,Current,Aurangabad Main,205210,Active
100831,831,Salary,Latur Branch,214397,Active
100832,832,Savings,Solapur Main,223584,Active
100833,833,Current,Mumbai Main,232771,Active
100834,834,Salary,Pune Central,241958,Active
100835,835,Savings,Nashik City,251145,Active
100836,836,Current,Nagpur Main,260332,Active
100837,837,Salary,Nanded Branch,269519,Active
100838,838,Savings,Aurangabad Main,278706,Active
100839,839,Current,Latur Branch,287893,Active
100840,840,Salary,Solapur Main,297080,Active
100841,841,Savings,Mumbai Main,306267,Blocked
100842,842,Current,Pune Central,315454,Active
100843,843,Salary,Nashik City,324641,Active
100844,844,Savings,Nagpur Main,333828,Active
100845,845,Current,Nanded Branch,343015,Active
100846,846,Salary,Aurangabad Main,352202,Active
100847,847,Savings,Latur Branch,361389,Active
100848,848,Current,Solapur Main,370576,Active
100849,849,Salary,Mumbai Main,379763,Active
100850,850,Savings,Pune Central,388950,Active
100851,851,Current,Nashik City,398137,Active
100852,852,Salary,Nagpur Main,407324,Active
100853,853,Savings,Nanded Branch,416511,Active
100854,854,Current,Aurangabad Main,425698,Active
100855,855,Salary,Latur Branch,434885,Active
100856,856,Savings,Solapur Main,444072,Inactive
100857,857,Current,Mumbai Main,453259,Active
100858,858,Salary,Pune Central,462446,Active
100859,859,Savings,Nashik City,471633,Active
100860,860,Current,Nagpur Main,480820,Active
100861,861,Salary,Nanded Branch,490007,Blocked
100862,862,Savings,Aurangabad Main,499194,Active
100863,863,Current,Latur Branch,13381,Active
100864,864,Salary,Solapur Main,22568,Active
100865,865,Savings,Mumbai Main,31755,Active
100866,866,Current,Pune Central,40942,Active
100867,867,Salary,Nashik City,50129,Active
100868,868,Savings,Nagpur Main,59316,Active
100869,869,Current,Nanded Branch,68503,Active
100870,870,Salary,Aurangabad Main,77690,Active
100871,871,Savings,Latur Branch,86877,Inactive
100872,872,Current,Solapur Main,96064,Active
100873,873,Salary,Mumbai Main,105251,Active
100874,874,Savings,Pune Central,114438,Active
100875,875,Current,Nashik City,123625,Active
100876,876,Salary,Nagpur Main,132812,Active
100877,877,Savings,Nanded Branch,141999,Active
100878,878,Current,Aurangabad Main,151186,Active
100879,879,Salary,Latur Branch,160373,Active
100880,880,Savings,Solapur Main,169560,Active
100881,881,Current,Mumbai Main,178747,Blocked
100882,882,Salary,Pune Central,187934,Active
100883,883,Savings,Nashik City,197121,Active
100884,884,Current,Nagpur Main,206308,Active
100885,885,Salary,Nanded Branch,215495,Active
100886,886,Savings,Aurangabad Main,224682,Inactive
100887,887,Current,Latur Branch,233869,Active
100888,888,Salary,Solapur Main,243056,Active
100889,889,Savings,Mumbai Main,252243,Active
100890,890,Current,Pune Central,261430,Active
100891,891,Salary,Nashik City,270617,Active
100892,892,Savings,Nagpur Main,279804,Active
100893,893,Current,Nanded Branch,288991,Active
100894,894,Salary,Aurangabad Main,298178,Active
100895,895,Savings,Latur Branch,307365,Active
100896,896,Current,Solapur Main,316552,Active
100897,897,Salary,Mumbai Main,325739,Active
100898,898,Savings,Pune Central,334926,Active
100899,899,Current,Nashik City,344113,Active
100900,900,Salary,Nagpur Main,353300,Active
100901,901,Savings,Nanded Branch,362487,Blocked
100902,902,Current,Aurangabad Main,371674,Active
100903,903,Salary,Latur Branch,380861,Active
100904,904,Savings,Solapur Main,390048,Active
100905,905,Current,Mumbai Main,399235,Active
100906,906,Salary,Pune Central,408422,Active
100907,907,Savings,Nashik City,417609,Active
100908,908,Current,Nagpur Main,426796,Active
100909,909,Salary,Nanded Branch,435983,Active
100910,910,Savings,Aurangabad Main,445170,Active
100911,911,Current,Latur Branch,454357,Active
100912,912,Salary,Solapur Main,463544,Active
100913,913,Savings,Mumbai Main,472731,Active
100914,914,Current,Pune Central,481918,Active
100915,915,Salary,Nashik City,491105,Active
100916,916,Savings,Nagpur Main,5292,Inactive
100917,917,Current,Nanded Branch,14479,Active
100918,918,Salary,Aurangabad Main,23666,Active
100919,919,Savings,Latur Branch,32853,Active
100920,920,Current,Solapur Main,42040,Active
100921,921,Salary,Mumbai Main,51227,Blocked
100922,922,Savings,Pune Central,60414,Active
100923,923,Current,Nashik City,69601,Active
100924,924,Salary,Nagpur Main,78788,Active
100925,925,Savings,Nanded Branch,87975,Active
100926,926,Current,Aurangabad Main,97162,Active
100927,927,Salary,Latur Branch,106349,Active
100928,928,Savings,Solapur Main,115536,Active
100929,929,Current,Mumbai Main,124723,Active
100930,930,Salary,Pune Central,133910,Active
100931,931,Savings,Nashik City,143097,Inactive
100932,932,Current,Nagpur Main,152284,Active
100933,933,Salary,Nanded Branch,161471,Active
100934,934,Savings,Aurangabad Main,170658,Active
100935,935,Current,Latur Branch,179845,Active
100936,936,Salary,Solapur Main,189032,Active
100937,937,Savings,Mumbai Main,198219,Active
100938,938,Current,Pune Central,207406,Active
100939,939,Salary,Nashik City,216593,Active
100940,940,Savings,Nagpur Main,225780,Active
100941,941,Current,Nanded Branch,234967,Blocked
100942,942,Salary,Aurangabad Main,244154,Active
100943,943,Savings,Latur Branch,253341,Active
100944,944,Current,Solapur Main,262528,Active
100945,945,Salary,Mumbai Main,271715,Active
100946,946,Savings,Pune Central,280902,Inactive
100947,947,Current,Nashik City,290089,Active
100948,948,Salary,Nagpur Main,299276,Active
100949,949,Savings,Nanded Branch,308463,Active
100950,950,Current,Aurangabad Main,317650,Active
100951,951,Salary,Latur Branch,326837,Active
100952,952,Savings,Solapur Main,336024,Active
100953,953,Current,Mumbai Main,345211,Active
100954,954,Salary,Pune Central,354398,Active
100955,955,Savings,Nashik City,363585,Active
100956,956,Current,Nagpur Main,372772,Active
100957,957,Salary,Nanded Branch,381959,Active
100958,958,Savings,Aurangabad Main,391146,Active
100959,959,Current,Latur Branch,400333,Active
100960,960,Salary,Solapur Main,409520,Active
100961,961,Savings,Mumbai Main,418707,Blocked
100962,962,Current,Pune Central,427894,Active
100963,963,Salary,Nashik City,437081,Active
100964,964,Savings,Nagpur Main,446268,Active
100965,965,Current,Nanded Branch,455455,Active
100966,966,Salary,Aurangabad Main,464642,Active
100967,967,Savings,Latur Branch,473829,Active
100968,968,Current,Solapur Main,483016,Active
100969,969,Salary,Mumbai Main,492203,Active
100970,970,Savings,Pune Central,6390,Active
100971,971,Current,Nashik City,15577,Active
100972,972,Salary,Nagpur Main,24764,Active
100973,973,Savings,Nanded Branch,33951,Active
100974,974,Current,Aurangabad Main,43138,Active
100975,975,Salary,Latur Branch,52325,Active
100976,976,Savings,Solapur Main,61512,Inactive
100977,977,Current,Mumbai Main,70699,Active
100978,978,Salary,Pune Central,79886,Active
100979,979,Savings,Nashik City,89073,Active
100980,980,Current,Nagpur Main,98260,Active
100981,981,Salary,Nanded Branch,107447,Blocked
100982,982,Savings,Aurangabad Main,116634,Active
100983,983,Current,Latur Branch,125821,Active
100984,984,Salary,Solapur Main,135008,Active
100985,985,Savings,Mumbai Main,144195,Active
100986,986,Current,Pune Central,153382,Active
100987,987,Salary,Nashik City,162569,Active
100988,988,Savings,Nagpur Main,171756,Active
100989,989,Current,Nanded Branch,180943,Active
100990,990,Salary,Aurangabad Main,190130,Active
100991,991,Savings,Latur Branch,199317,Inactive
100992,992,Current,Solapur Main,208504,Active
100993,993,Salary,Mumbai Main,217691,Active
100994,994,Savings,Pune Central,226878,Active
100995,995,Current,Nashik City,236065,Active
100996,996,Salary,Nagpur Main,245252,Active
100997,997,Savings,Nanded Branch,254439,Active
100998,998,Current,Aurangabad Main,263626,Active
100999,999,Salary,Latur Branch,272813,Active
101000,1000,Savings,Solapur Main,282000,Active
101001,1001,Current,Mumbai Main,291187,Blocked
101002,1002,Salary,Pune Central,300374,Active
101003,1003,Savings,Nashik City,309561,Active
101004,1004,Current,Nagpur Main,318748,Active
101005,1005,Salary,Nanded Branch,327935,Active
101006,1006,Savings,Aurangabad Main,337122,Inactive
101007,1007,Current,Latur Branch,346309,Active
101008,1008,Salary,Solapur Main,355496,Active
101009,1009,Savings,Mumbai Main,364683,Active
101010,1010,Current,Pune Central,373870,Active
101011,1011,Salary,Nashik City,383057,Active
101012,1012,Savings,Nagpur Main,392244,Active
101013,1013,Current,Nanded Branch,401431,Active
101014,1014,Salary,Aurangabad Main,410618,Active
101015,1015,Savings,Latur Branch,419805,Active
101016,1016,Current,Solapur Main,428992,Active
101017,1017,Salary,Mumbai Main,438179,Active
101018,1018,Savings,Pune Central,447366,Active
101019,1019,Current,Nashik City,456553,Active
101020,1020,Salary,Nagpur Main,465740,Active
101021,1021,Savings,Nanded Branch,474927,Blocked
101022,1022,Current,Aurangabad Main,484114,Active
101023,1023,Salary,Latur Branch,493301,Active
101024,1024,Savings,Solapur Main,7488,Active
101025,1025,Current,Mumbai Main,16675,Active
101026,1026,Salary,Pune Central,25862,Active
101027,1027,Savings,Nashik City,35049,Active
101028,1028,Current,Nagpur Main,44236,Active
101029,1029,Salary,Nanded Branch,53423,Active
101030,1030,Savings,Aurangabad Main,62610,Active
101031,1031,Current,Latur Branch,71797,Active
101032,1032,Salary,Solapur Main,80984,Active
101033,1033,Savings,Mumbai Main,90171,Active
101034,1034,Current,Pune Central,99358,Active
101035,1035,Salary,Nashik City,108545,Active
101036,1036,Savings,Nagpur Main,117732,Inactive
101037,1037,Current,Nanded Branch,126919,Active
101038,1038,Salary,Aurangabad Main,136106,Active
101039,1039,Savings,Latur Branch,145293,Active
101040,1040,Current,Solapur Main,154480,Active
101041,1041,Salary,Mumbai Main,163667,Blocked
101042,1042,Savings,Pune Central,172854,Active
101043,1043,Current,Nashik City,182041,Active
101044,1044,Salary,Nagpur Main,191228,Active
101045,1045,Savings,Nanded Branch,200415,Active
101046,1046,Current,Aurangabad Main,209602,Active
101047,1047,Salary,Latur Branch,218789,Active
101048,1048,Savings,Solapur Main,227976,Active
101049,1049,Current,Mumbai Main,237163,Active
101050,1050,Salary,Pune Central,246350,Active
101051,1051,Savings,Nashik City,255537,Inactive
101052,1052,Current,Nagpur Main,264724,Active
101053,1053,Salary,Nanded Branch,273911,Active
101054,1054,Savings,Aurangabad Main,283098,Active
101055,1055,Current,Latur Branch,292285,Active
101056,1056,Salary,Solapur Main,301472,Active
101057,1057,Savings,Mumbai Main,310659,Active
101058,1058,Current,Pune Central,319846,Active
101059,1059,Salary,Nashik City,329033,Active
101060,1060,Savings,Nagpur Main,338220,Active
101061,1061,Current,Nanded Branch,347407,Blocked
101062,1062,Salary,Aurangabad Main,356594,Active
101063,1063,Savings,Latur Branch,365781,Active
101064,1064,Current,Solapur Main,374968,Active
101065,1065,Salary,Mumbai Main,384155,Active
101066,1066,Savings,Pune Central,393342,Inactive
101067,1067,Current,Nashik City,402529,Active
101068,1068,Salary,Nagpur Main,411716,Active
101069,1069,Savings,Nanded Branch,420903,Active
101070,1070,Current,Aurangabad Main,430090,Active
101071,1071,Salary,Latur Branch,439277,Active
101072,1072,Savings,Solapur Main,448464,Active
101073,1073,Current,Mumbai Main,457651,Active
101074,1074,Salary,Pune Central,466838,Active
101075,1075,Savings,Nashik City,476025,Active
101076,1076,Current,Nagpur Main,485212,Active
101077,1077,Salary,Nanded Branch,494399,Active
101078,1078,Savings,Aurangabad Main,8586,Active
101079,1079,Current,Latur Branch,17773,Active
101080,1080,Salary,Solapur Main,26960,Active
101081,1081,Savings,Mumbai Main,36147,Blocked
101082,1082,Current,Pune Central,45334,Active
101083,1083,Salary,Nashik City,54521,Active
101084,1084,Savings,Nagpur Main,63708,Active
101085,1085,Current,Nanded Branch,72895,Active
101086,1086,Salary,Aurangabad Main,82082,Active
101087,1087,Savings,Latur Branch,91269,Active
101088,1088,Current,Solapur Main,100456,Active
101089,1089,Salary,Mumbai Main,109643,Active
101090,1090,Savings,Pune Central,118830,Active
101091,1091,Current,Nashik City,128017,Active
101092,1092,Salary,Nagpur Main,137204,Active
101093,1093,Savings,Nanded Branch,146391,Active
101094,1094,Current,Aurangabad Main,155578,Active
101095,1095,Salary,Latur Branch,164765,Active
101096,1096,Savings,Solapur Main,173952,Inactive
101097,1097,Current,Mumbai Main,183139,Active
101098,1098,Salary,Pune Central,192326,Active
101099,1099,Savings,Nashik City,201513,Active
101100,1100,Current,Nagpur Main,210700,Active
101101,1101,Salary,Nanded Branch,219887,Blocked
101102,1102,Savings,Aurangabad Main,229074,Active
101103,1103,Current,Latur Branch,238261,Active
101104,1104,Salary,Solapur Main,247448,Active
101105,1105,Savings,Mumbai Main,256635,Active
101106,1106,Current,Pune Central,265822,Active
101107,1107,Salary,Nashik City,275009,Active
101108,1108,Savings,Nagpur Main,284196,Active
101109,1109,Current,Nanded Branch,293383,Active
101110,1110,Salary,Aurangabad Main,302570,Active
101111,1111,Savings,Latur Branch,311757,Inactive
101112,1112,Current,Solapur Main,320944,Active
101113,1113,Salary,Mumbai Main,330131,Active
101114,1114,Savings,Pune Central,339318,Active
101115,1115,Current,Nashik City,348505,Active
101116,1116,Salary,Nagpur Main,357692,Active
101117,1117,Savings,Nanded Branch,366879,Active
101118,1118,Current,Aurangabad Main,376066,Active
101119,1119,Salary,Latur Branch,385253,Active
101120,1120,Savings,Solapur Main,394440,Active
101121,1121,Current,Mumbai Main,403627,Blocked
101122,1122,Salary,Pune Central,412814,Active
101123,1123,Savings,Nashik City,422001,Active
101124,1124,Current,Nagpur Main,431188,Active
101125,1125,Salary,Nanded Branch,440375,Active
101126,1126,Savings,Aurangabad Main,449562,Inactive
101127,1127,Current,Latur Branch,458749,Active
101128,1128,Salary,Solapur Main,467936,Active
101129,1129,Savings,Mumbai Main,477123,Active
101130,1130,Current,Pune Central,486310,Active
101131,1131,Salary,Nashik City,495497,Active
101132,1132,Savings,Nagpur Main,9684,Active
101133,1133,Current,Nanded Branch,18871,Active
101134,1134,Salary,Aurangabad Main,28058,Active
101135,1135,Savings,Latur Branch,37245,Active
101136,1136,Current,Solapur Main,46432,Active
101137,1137,Salary,Mumbai Main,55619,Active
101138,1138,Savings,Pune Central,64806,Active
101139,1139,Current,Nashik City,73993,Active
101140,1140,Salary,Nagpur Main,83180,Active
101141,1141,Savings,Nanded Branch,92367,Blocked
101142,1142,Current,Aurangabad Main,101554,Active
101143,1143,Salary,Latur Branch,110741,Active
101144,1144,Savings,Solapur Main,119928,Active
101145,1145,Current,Mumbai Main,129115,Active
101146,1146,Salary,Pune Central,138302,Active
101147,1147,Savings,Nashik City,147489,Active
101148,1148,Current,Nagpur Main,156676,Active
101149,1149,Salary,Nanded Branch,165863,Active
101150,1150,Savings,Aurangabad Main,175050,Active
101151,1151,Current,Latur Branch,184237,Active
101152,1152,Salary,Solapur Main,193424,Active
101153,1153,Savings,Mumbai Main,202611,Active
101154,1154,Current,Pune Central,211798,Active
101155,1155,Salary,Nashik City,220985,Active
101156,1156,Savings,Nagpur Main,230172,Inactive
101157,1157,Current,Nanded Branch,239359,Active
101158,1158,Salary,Aurangabad Main,248546,Active
101159,1159,Savings,Latur Branch,257733,Active
101160,1160,Current,Solapur Main,266920,Active
101161,1161,Salary,Mumbai Main,276107,Blocked
101162,1162,Savings,Pune Central,285294,Active
101163,1163,Current,Nashik City,294481,Active
101164,1164,Salary,Nagpur Main,303668,Active
101165,1165,Savings,Nanded Branch,312855,Active
101166,1166,Current,Aurangabad Main,322042,Active
101167,1167,Salary,Latur Branch,331229,Active
101168,1168,Savings,Solapur Main,340416,Active
101169,1169,Current,Mumbai Main,349603,Active
101170,1170,Salary,Pune Central,358790,Active
101171,1171,Savings,Nashik City,367977,Inactive
101172,1172,Current,Nagpur Main,377164,Active
101173,1173,Salary,Nanded Branch,386351,Active
101174,1174,Savings,Aurangabad Main,395538,Active
101175,1175,Current,Latur Branch,404725,Active
101176,1176,Salary,Solapur Main,413912,Active
101177,1177,Savings,Mumbai Main,423099,Active
101178,1178,Current,Pune Central,432286,Active
101179,1179,Salary,Nashik City,441473,Active
101180,1180,Savings,Nagpur Main,450660,Active
101181,1181,Current,Nanded Branch,459847,Blocked
101182,1182,Salary,Aurangabad Main,469034,Active
101183,1183,Savings,Latur Branch,478221,Active
101184,1184,Current,Solapur Main,487408,Active
101185,1185,Salary,Mumbai Main,496595,Active
101186,1186,Savings,Pune Central,10782,Inactive
101187,1187,Current,Nashik City,19969,Active
101188,1188,Salary,Nagpur Main,29156,Active
101189,1189,Savings,Nanded Branch,38343,Active
101190,1190,Current,Aurangabad Main,47530,Active
101191,1191,Salary,Latur Branch,56717,Active
101192,1192,Savings,Solapur Main,65904,Active
101193,1193,Current,Mumbai Main,75091,Active
101194,1194,Salary,Pune Central,84278,Active
101195,1195,Savings,Nashik City,93465,Active
101196,1196,Current,Nagpur Main,102652,Active
101197,1197,Salary,Nanded Branch,111839,Active
101198,1198,Savings,Aurangabad Main,121026,Active
101199,1199,Current,Latur Branch,130213,Active
101200,1200,Salary,Solapur Main,139400,Active
101201,1201,Savings,Mumbai Main,148587,Blocked
101202,1202,Current,Pune Central,157774,Active
101203,1203,Salary,Nashik City,166961,Active
101204,1204,Savings,Nagpur Main,176148,Active
101205,1205,Current,Nanded Branch,185335,Active
101206,1206,Salary,Aurangabad Main,194522,Active
101207,1207,Savings,Latur Branch,203709,Active
101208,1208,Current,Solapur Main,212896,Active
101209,1209,Salary,Mumbai Main,222083,Active
101210,1210,Savings,Pune Central,231270,Active
101211,1211,Current,Nashik City,240457,Active
101212,1212,Salary,Nagpur Main,249644,Active
101213,1213,Savings,Nanded Branch,258831,Active
101214,1214,Current,Aurangabad Main,268018,Active
101215,1215,Salary,Latur Branch,277205,Active
101216,1216,Savings,Solapur Main,286392,Inactive
101217,1217,Current,Mumbai Main,295579,Active
101218,1218,Salary,Pune Central,304766,Active
101219,1219,Savings,Nashik City,313953,Active
101220,1220,Current,Nagpur Main,323140,Active
101221,1221,Salary,Nanded Branch,332327,Blocked
101222,1222,Savings,Aurangabad Main,341514,Active
101223,1223,Current,Latur Branch,350701,Active
101224,1224,Salary,Solapur Main,359888,Active
101225,1225,Savings,Mumbai Main,369075,Active
101226,1226,Current,Pune Central,378262,Active
101227,1227,Salary,Nashik City,387449,Active
101228,1228,Savings,Nagpur Main,396636,Active
101229,1229,Current,Nanded Branch,405823,Active
101230,1230,Salary,Aurangabad Main,415010,Active
101231,1231,Savings,Latur Branch,424197,Inactive
101232,1232,Current,Solapur Main,433384,Active
101233,1233,Salary,Mumbai Main,442571,Active
101234,1234,Savings,Pune Central,451758,Active
101235,1235,Current,Nashik City,460945,Active
101236,1236,Salary,Nagpur Main,470132,Active
101237,1237,Savings,Nanded Branch,479319,Active
101238,1238,Current,Aurangabad Main,488506,Active
101239,1239,Salary,Latur Branch,497693,Active
101240,1240,Savings,Solapur Main,11880,Active
101241,1241,Current,Mumbai Main,21067,Blocked
101242,1242,Salary,Pune Central,30254,Active
101243,1243,Savings,Nashik City,39441,Active
101244,1244,Current,Nagpur Main,48628,Active
